Adj Close,Close,Date,High,Low,Open,Volume,"description:""Encountered an error when generating the download data""}}}","error:{""code"":""Not Found""","{""chart"":{""result"":null"
0.26,0.26,2017-01-02,0.26,0.26,0.26,0.0,,,
0.255,0.255,2017-01-03,0.255,0.255,0.255,9847.0,,,
0.25,0.25,2017-01-04,0.255,0.245,0.255,16642.0,,,
0.25,0.25,2017-01-05,0.25,0.25,0.25,24858.0,,,
0.25,0.25,2017-01-08,0.25,0.25,0.25,0.0,,,
0.245,0.245,2017-01-09,0.245,0.245,0.245,25058.0,,,
0.245,0.245,2017-01-10,0.245,0.245,0.245,10000.0,,,
0.245,0.245,2017-01-11,0.245,0.245,0.245,18000.0,,,
0.245,0.245,2017-01-12,0.245,0.245,0.245,0.0,,,
0.245,0.245,2017-01-15,0.245,0.245,0.245,0.0,,,
0.245,0.245,2017-01-16,0.245,0.245,0.245,0.0,,,
0.245,0.245,2017-01-17,0.245,0.245,0.245,0.0,,,
0.245,0.245,2017-01-18,0.245,0.245,0.245,0.0,,,
0.25,0.25,2017-01-19,0.26,0.25,0.25,301876.0,,,
0.25,0.25,2017-01-22,0.25,0.25,0.25,0.0,,,
0.275,0.275,2017-01-23,0.275,0.26,0.26,136365.0,,,
0.285,0.285,2017-01-24,0.29,0.275,0.275,17000.0,,,
0.285,0.285,2017-01-26,0.285,0.285,0.285,0.0,,,
0.285,0.285,2017-01-29,0.285,0.285,0.285,0.0,,,
0.25,0.25,2017-01-30,0.255,0.25,0.255,72521.0,,,
0.255,0.255,2017-01-31,0.255,0.245,0.245,126159.0,,,
0.25,0.25,2017-02-01,0.25,0.25,0.25,47840.0,,,
0.25,0.25,2017-02-02,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-05,0.25,0.25,0.25,0.0,,,
0.245,0.245,2017-02-06,0.25,0.245,0.25,5750.0,,,
0.25,0.25,2017-02-07,0.25,0.25,0.25,12162.0,,,
0.25,0.25,2017-02-08,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-09,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-12,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-13,0.25,0.24,0.245,49500.0,,,
0.25,0.25,2017-02-14,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-15,0.25,0.245,0.245,228807.0,,,
0.25,0.25,2017-02-16,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-19,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-20,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-21,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-22,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-23,0.25,0.25,0.25,0.0,,,
0.25,0.25,2017-02-26,0.25,0.25,0.25,0.0,,,
0.22,0.22,2017-02-27,0.245,0.22,0.245,91193.0,,,
0.24,0.24,2017-02-28,0.24,0.22,0.22,18437.0,,,
0.24,0.24,2017-03-01,0.24,0.24,0.24,0.0,,,
0.24,0.24,2017-03-02,0.24,0.24,0.24,0.0,,,
0.24,0.24,2017-03-05,0.24,0.24,0.24,0.0,,,
,,2017-03-06,,,,,,,
0.24,0.24,2017-03-07,0.24,0.24,0.24,0.0,,,
0.24,0.24,2017-03-08,0.24,0.24,0.24,0.0,,,
0.24,0.24,2017-03-09,0.24,0.24,0.24,0.0,,,
0.22,0.22,2017-03-12,0.22,0.215,0.22,13953.0,,,
0.22,0.22,2017-03-13,0.22,0.22,0.22,224435.0,,,
0.22,0.22,2017-03-14,0.22,0.22,0.22,0.0,,,
0.22,0.22,2017-03-15,0.22,0.22,0.22,0.0,,,
0.21,0.21,2017-03-16,0.21,0.21,0.21,40000.0,,,
0.2,0.2,2017-03-19,0.205,0.2,0.205,80001.0,,,
0.19,0.19,2017-03-20,0.2,0.19,0.2,125000.0,,,
0.195,0.195,2017-03-21,0.195,0.195,0.195,30000.0,,,
0.195,0.195,2017-03-22,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-03-23,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-03-26,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-03-27,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-03-28,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-03-29,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-03-30,0.195,0.195,0.195,0.0,,,
0.185,0.185,2017-04-03,0.19,0.18,0.19,103519.0,,,
0.19,0.19,2017-04-04,0.19,0.17,0.18,200000.0,,,
0.19,0.19,2017-04-05,0.19,0.19,0.19,0.0,,,
0.165,0.165,2017-04-06,0.18,0.165,0.18,128779.0,,,
0.165,0.165,2017-04-07,0.165,0.165,0.165,0.0,,,
0.165,0.165,2017-04-10,0.165,0.165,0.165,0.0,,,
0.165,0.165,2017-04-11,0.165,0.165,0.165,0.0,,,
0.165,0.165,2017-04-12,0.165,0.165,0.165,0.0,,,
0.165,0.165,2017-04-13,0.165,0.165,0.165,0.0,,,
0.19,0.19,2017-04-18,0.19,0.165,0.165,80265.0,,,
0.19,0.19,2017-04-19,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-04-20,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-04-21,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-04-24,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-04-26,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-04-27,0.19,0.19,0.19,100000.0,,,
0.18,0.18,2017-04-28,0.18,0.18,0.18,60000.0,,,
0.18,0.18,2017-05-01,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-02,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-03,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-04,0.18,0.18,0.18,22000.0,,,
0.18,0.18,2017-05-05,0.18,0.18,0.18,3075.0,,,
0.175,0.175,2017-05-08,0.175,0.175,0.175,14250.0,,,
0.175,0.175,2017-05-09,0.175,0.175,0.175,0.0,,,
0.175,0.175,2017-05-10,0.175,0.175,0.175,0.0,,,
0.17,0.17,2017-05-11,0.17,0.17,0.17,30000.0,,,
0.17,0.17,2017-05-12,0.17,0.17,0.17,0.0,,,
0.17,0.17,2017-05-15,0.17,0.17,0.17,0.0,,,
0.165,0.165,2017-05-16,0.17,0.165,0.17,332014.0,,,
0.16,0.16,2017-05-17,0.16,0.16,0.16,202000.0,,,
0.18,0.18,2017-05-18,0.18,0.165,0.165,911400.0,,,
0.18,0.18,2017-05-19,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-22,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-23,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-24,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-25,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-26,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-29,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-05-30,0.18,0.18,0.18,18000.0,,,
0.18,0.18,2017-05-31,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-06-01,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-06-02,0.18,0.16,0.16,74105.0,,,
0.18,0.18,2017-06-05,0.18,0.18,0.18,39395.0,,,
0.17,0.17,2017-06-06,0.18,0.17,0.18,81256.0,,,
0.18,0.18,2017-06-07,0.18,0.18,0.18,5000.0,,,
0.18,0.18,2017-06-08,0.18,0.18,0.18,0.0,,,
0.18,0.18,2017-06-09,0.18,0.16,0.17,40000.0,,,
0.18,0.18,2017-06-13,0.18,0.16,0.18,50000.0,,,
0.18,0.18,2017-06-14,0.18,0.18,0.18,0.0,,,
0.16,0.16,2017-06-15,0.16,0.16,0.16,89200.0,,,
0.16,0.16,2017-06-16,0.16,0.16,0.16,0.0,,,
0.155,0.155,2017-06-19,0.16,0.15,0.16,143327.0,,,
0.15,0.15,2017-06-20,0.15,0.15,0.15,60000.0,,,
0.15,0.15,2017-06-21,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-06-22,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-06-23,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-06-26,0.15,0.15,0.15,0.0,,,
0.155,0.155,2017-06-27,0.155,0.155,0.155,13333.0,,,
0.16,0.16,2017-06-28,0.16,0.16,0.16,6475.0,,,
0.16,0.16,2017-06-29,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-06-30,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-07-03,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-07-04,0.16,0.16,0.16,30000.0,,,
0.16,0.16,2017-07-05,0.16,0.15,0.16,114500.0,,,
0.16,0.16,2017-07-06,0.16,0.15,0.15,107142.0,,,
0.16,0.16,2017-07-07,0.16,0.16,0.16,0.0,,,
0.165,0.165,2017-07-10,0.165,0.165,0.165,2225.0,,,
0.16,0.16,2017-07-11,0.16,0.16,0.16,24803.0,,,
0.16,0.16,2017-07-12,0.16,0.16,0.16,25000.0,,,
0.16,0.16,2017-07-13,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-07-14,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-07-17,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-07-18,0.16,0.16,0.16,70000.0,,,
0.16,0.16,2017-07-19,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-07-20,0.16,0.16,0.16,0.0,,,
0.16,0.16,2017-07-21,0.16,0.16,0.16,0.0,,,
0.14,0.14,2017-07-24,0.16,0.14,0.16,27072.0,,,
0.14,0.14,2017-07-25,0.14,0.14,0.14,0.0,,,
0.15,0.15,2017-07-26,0.15,0.15,0.15,80000.0,,,
0.14,0.14,2017-07-27,0.15,0.14,0.15,95000.0,,,
0.14,0.14,2017-07-28,0.14,0.14,0.14,0.0,,,
0.14,0.14,2017-07-31,0.14,0.14,0.14,0.0,,,
0.14,0.14,2017-08-01,0.14,0.14,0.14,0.0,,,
0.14,0.14,2017-08-02,0.14,0.14,0.14,0.0,,,
0.14,0.14,2017-08-03,0.14,0.14,0.14,3648.0,,,
0.14,0.14,2017-08-04,0.14,0.14,0.14,70000.0,,,
0.13,0.13,2017-08-07,0.14,0.13,0.14,42971.0,,,
0.13,0.13,2017-08-08,0.13,0.13,0.13,0.0,,,
0.15,0.15,2017-08-09,0.15,0.15,0.15,34000.0,,,
0.15,0.15,2017-08-10,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-08-11,0.15,0.15,0.15,0.0,,,
0.14,0.14,2017-08-14,0.16,0.14,0.16,303381.0,,,
0.145,0.145,2017-08-15,0.145,0.14,0.14,70000.0,,,
0.145,0.145,2017-08-16,0.145,0.145,0.145,21224.0,,,
0.145,0.145,2017-08-17,0.15,0.145,0.15,195000.0,,,
0.145,0.145,2017-08-18,0.145,0.145,0.145,0.0,,,
0.145,0.145,2017-08-21,0.15,0.145,0.15,90746.0,,,
0.145,0.145,2017-08-22,0.15,0.145,0.15,175634.0,,,
0.145,0.145,2017-08-23,0.145,0.145,0.145,15000.0,,,
0.13,0.13,2017-08-24,0.145,0.13,0.145,163000.0,,,
0.135,0.135,2017-08-25,0.135,0.135,0.135,5000.0,,,
0.135,0.135,2017-08-28,0.135,0.135,0.135,0.0,,,
0.14,0.14,2017-08-29,0.14,0.14,0.14,5000.0,,,
0.15,0.15,2017-08-30,0.15,0.15,0.15,64058.0,,,
0.17,0.17,2017-08-31,0.17,0.15,0.15,85242.0,,,
0.16,0.16,2017-09-01,0.16,0.16,0.16,985000.0,,,
0.17,0.17,2017-09-04,0.17,0.17,0.17,101391.0,,,
0.17,0.17,2017-09-05,0.17,0.17,0.17,98609.0,,,
0.155,0.155,2017-09-06,0.155,0.15,0.155,653094.0,,,
0.155,0.155,2017-09-07,0.155,0.155,0.155,0.0,,,
0.155,0.155,2017-09-08,0.155,0.155,0.155,0.0,,,
0.155,0.155,2017-09-11,0.16,0.155,0.16,65000.0,,,
0.155,0.155,2017-09-12,0.155,0.155,0.155,0.0,,,
0.165,0.165,2017-09-13,0.165,0.165,0.165,200000.0,,,
